query_table,candidate_table,query_column,candidate_column
csvData11284975__1.csv,csvData28510578.csv,TRB%,TRB%
csvData11284975__1.csv,csvData15612427.csv,TRB%,TRB%
csvData11284975__1.csv,csvData26655046__0.csv,TRB%,TRB%
csvData11284975__1.csv,csvData28140999.csv,TRB%,TRB%
csvData11284975__1.csv,csvData27076882.csv,TRB%,TRB%
csvData27008272__8.csv,csvData17024459.csv,FTM,FTM
csvData27008272__8.csv,csvData1072725.csv,FTM,FTM
csvData27008272__8.csv,csvData24471396.csv,FTM,FTM
csvData27008272__8.csv,csvData15592972.csv,FTM,FTM
csvData27008272__8.csv,csvData5342501.csv,FTM,FTM
csvData27008272__8.csv,csvData6468042__7.csv,FTM,FTM
csvData27008272__8.csv,csvData9925714.csv,FTM,FTM
csvData27008272__8.csv,csvData27517601.csv,FTM,FTM
csvData27008272__8.csv,csvData12824155.csv,FTM,FTM
csvData10163568__3.csv,csvData1229024.csv,BLK%,BLK%
csvData10163568__3.csv,csvData25582983.csv,BLK%,BLK%
csvData10163568__3.csv,csvData19671612.csv,BLK%,BLK%
csvData10163568__3.csv,csvData28510578.csv,BLK%,BLK%
csvData10163568__3.csv,csvData15612427.csv,BLK%,BLK%
csvData10163568__3.csv,csvData28140999.csv,BLK%,BLK%
csvData10163568__3.csv,csvData1229024.csv,STL%,STL%
csvData10163568__3.csv,csvData25582983.csv,STL%,STL%
csvData10163568__3.csv,csvData19671612.csv,STL%,STL%
csvData10163568__3.csv,csvData25322806__3.csv,STL%,STL%
csvData10163568__3.csv,csvData28510578.csv,STL%,STL%
csvData10163568__3.csv,csvData15612427.csv,STL%,STL%
csvData10163568__3.csv,csvData1229024.csv,AST%,AST%
csvData10163568__3.csv,csvData25582983.csv,AST%,AST%
csvData10163568__3.csv,csvData19671612.csv,AST%,AST%
csvData10163568__3.csv,csvData25322806__3.csv,AST%,AST%
csvData10163568__3.csv,csvData28510578.csv,AST%,AST%
csvData10163568__3.csv,csvData15612427.csv,AST%,AST%
csvData10163568__3.csv,csvData1229024.csv,eFG%,eFG%
csvData10163568__3.csv,csvData25582983.csv,eFG%,eFG%
csvData10163568__3.csv,csvData19671612.csv,eFG%,eFG%
csvData10163568__3.csv,csvData28510578.csv,eFG%,eFG%
csvData10163568__3.csv,csvData15612427.csv,eFG%,eFG%
csvData10163568__3.csv,csvData28140999.csv,eFG%,eFG%
csvData10163568__3.csv,csvData27076882.csv,eFG%,eFG%
csvData9768769__0.csv,csvData15745723__5.csv,GIDP,GIDP
csvData9768769__0.csv,csvData13638124__3.csv,GIDP,GIDP
csvData9768769__0.csv,csvData6393240.csv,GIDP,GIDP
csvData9768769__0.csv,csvData20018297.csv,GIDP,GIDP
csvData9768769__0.csv,csvData10027553__2.csv,GIDP,GIDP
csvData9768769__0.csv,csvData27987124__1.csv,GIDP,GIDP
csvData9768769__0.csv,csvData398599.csv,GIDP,GIDP
csvData9768769__0.csv,csvData13292203__5.csv,GIDP,GIDP
csvData9768769__0.csv,csvData9768769__6.csv,GIDP,GIDP
csvData9768769__0.csv,csvData9739809__1.csv,GIDP,GIDP
csvData26853929__6.csv,csvData9132440.csv,HBP,HBP
csvData26853929__6.csv,csvData1594369.csv,HBP,HBP
csvData26853929__6.csv,csvData17924717.csv,HBP,HBP
csvData26853929__6.csv,csvData2853094.csv,HBP,HBP
csvData26853929__6.csv,csvData15283024__0.csv,HBP,HBP
csvData26853929__6.csv,csvData18572594.csv,HBP,HBP
csvData21329068__2.csv,csvData1229024.csv,AST%,AST%
csvData21329068__2.csv,csvData25582983.csv,AST%,AST%
csvData21329068__2.csv,csvData19671612.csv,AST%,AST%
csvData21329068__2.csv,csvData25322806__3.csv,AST%,AST%
csvData21329068__2.csv,csvData28510578.csv,AST%,AST%
csvData21329068__2.csv,csvData15612427.csv,AST%,AST%
csvData21329068__2.csv,csvData25441565__3.csv,AST%,AST%
csvData21329068__2.csv,csvData28140999.csv,AST%,AST%
csvData21329068__2.csv,csvData19970342__2.csv,AST%,AST%
csvData21329068__2.csv,csvData27076882.csv,AST%,AST%
csvData21329068__2.csv,csvData14248779__1.csv,AST%,AST%
csvData15025720__2.csv,csvData29550739.csv,Team,Team
csvData15025720__2.csv,csvData8908880.csv,Team,Team
csvData15025720__2.csv,csvData11184794.csv,Team,Team
csvData15025720__2.csv,csvData9739809__1.csv,Team,Team
csvData15025720__2.csv,csvData20535739__15.csv,Team,Team
csvData15025720__2.csv,csvData12703809.csv,Team,Team
csvData15025720__2.csv,csvData12097872.csv,Notes,Notes
csvData15025720__2.csv,csvData1594369.csv,Notes,Notes
csvData15025720__2.csv,csvData6922463.csv,Notes,Notes
csvData15025720__2.csv,csvData15283024__4.csv,Notes,Notes
csvData15025720__2.csv,csvData3081401.csv,Notes,Notes
csvData15025720__2.csv,csvData5937730.csv,Notes,Notes
csvData15025720__2.csv,csvData20676162.csv,Notes,Notes
csvData15025720__2.csv,csvData25936495.csv,Notes,Notes
csvData15745723__2.csv,csvData15745723__5.csv,OPS,OPS
csvData15745723__2.csv,csvData21286196__7.csv,OPS,OPS
csvData15745723__2.csv,csvData13638124__3.csv,OPS,OPS
csvData15745723__2.csv,csvData20018297.csv,OPS,OPS
csvData15745723__2.csv,csvData1682484.csv,OPS,OPS
csvData15745723__2.csv,csvData1643145.csv,OPS,OPS
csvData15745723__2.csv,csvData2877720__3.csv,OPS,OPS
csvData15745723__2.csv,csvData17302070__13.csv,OPS,OPS
csvData15745723__2.csv,csvData27987124__1.csv,OPS,OPS
csvData2852713__10.csv,csvData2852713__12.csv,Acquired,Acquired
csvData2852713__10.csv,csvData24321644.csv,Acquired,Acquired
csvData2852713__10.csv,csvData459593.csv,Acquired,Acquired
csvData2852713__10.csv,csvData1013344.csv,Acquired,Acquired
csvData2852713__10.csv,csvData14661049.csv,Acquired,Acquired
csvData2852713__10.csv,csvData7738018.csv,Acquired,Acquired
csvData2852713__10.csv,csvData1215976.csv,Acquired,Acquired
csvData2852713__10.csv,csvData2852713__12.csv,RAR,RAR
csvData2852713__10.csv,csvData24321644.csv,RAR,RAR
csvData2852713__10.csv,csvData459593.csv,RAR,RAR
csvData2852713__10.csv,csvData1013344.csv,RAR,RAR
csvData2852713__10.csv,csvData14661049.csv,RAR,RAR
csvData2852713__10.csv,csvData7738018.csv,RAR,RAR
csvData2852713__10.csv,csvData1215976.csv,RAR,RAR
csvData2852713__10.csv,csvData20402274__0.csv,RAR,RAR
csvData2852713__10.csv,csvData13091169.csv,RAR,RAR
csvData2852713__10.csv,csvData6505727.csv,RAR,RAR
csvData15894443__10.csv,csvData8386672.csv,OBP,OBP
csvData15894443__10.csv,csvData14440858.csv,OBP,OBP
csvData15894443__10.csv,csvData9739809__1.csv,OBP,OBP
csvData15894443__10.csv,csvData1451552.csv,OBP,OBP
csvData15894443__10.csv,csvData20535739__15.csv,OBP,OBP
csvData15894443__10.csv,csvData2720747.csv,OBP,OBP
csvData15894443__10.csv,csvData15460876.csv,OBP,OBP
csvData15894443__10.csv,csvData14178319.csv,OBP,OBP
csvData15894443__10.csv,csvData16641890.csv,OBP,OBP
csvData15894443__10.csv,csvData21420417.csv,OBP,OBP
csvData15894443__10.csv,csvData29346752__7.csv,OBP,OBP
csvData25437325__2.csv,csvData27788332.csv,Player,Player
csvData25437325__2.csv,csvData13257636.csv,Player,Player
csvData25437325__2.csv,csvData20535739__15.csv,Player,Player
csvData25437325__2.csv,csvData8366502.csv,Player,Player
csvData25437325__2.csv,csvData29346752__7.csv,Player,Player
csvData25437325__2.csv,csvData7569802.csv,Player,Player
csvData25437325__2.csv,csvData16736013.csv,Player,Player
csvData25437325__2.csv,csvData2404013.csv,Player,Player
csvData25437325__2.csv,csvData14833792__0.csv,Player,Player
csvData25437325__2.csv,csvData17302070__4.csv,Player,Player
csvData25437325__2.csv,csvData22490883.csv,Player,Player
csvData8479264__6.csv,csvData15745723__5.csv,OPS,OPS
csvData8479264__6.csv,csvData21286196__7.csv,OPS,OPS
csvData8479264__6.csv,csvData13638124__3.csv,OPS,OPS
csvData8479264__6.csv,csvData20018297.csv,OPS,OPS
csvData8479264__6.csv,csvData1682484.csv,OPS,OPS
csvData8479264__6.csv,csvData1643145.csv,OPS,OPS
csvData8479264__6.csv,csvData2877720__3.csv,OPS,OPS
csvData8479264__6.csv,csvData17302070__13.csv,OPS,OPS
csvData8479264__6.csv,csvData27987124__1.csv,OPS,OPS
csvData8479264__6.csv,csvData398599.csv,OPS,OPS
csvData8479264__6.csv,csvData27788332.csv,Player,Player
csvData8479264__6.csv,csvData13257636.csv,Player,Player
csvData8479264__6.csv,csvData20535739__15.csv,Player,Player
csvData8479264__6.csv,csvData8366502.csv,Player,Player
csvData8479264__6.csv,csvData29346752__7.csv,Player,Player
csvData8479264__6.csv,csvData7569802.csv,Player,Player
csvData8479264__6.csv,csvData16736013.csv,Player,Player
csvData8479264__6.csv,csvData2404013.csv,Player,Player
csvData8479264__6.csv,csvData14833792__0.csv,Player,Player
csvData8479264__6.csv,csvData17302070__4.csv,Player,Player
csvData24782950__1.csv,csvData1229024.csv,DRtg,DRtg
csvData24782950__1.csv,csvData25582983.csv,DRtg,DRtg
csvData24782950__1.csv,csvData19671612.csv,DRtg,DRtg
csvData24782950__1.csv,csvData28510578.csv,DRtg,DRtg
csvData24782950__1.csv,csvData15612427.csv,DRtg,DRtg
csvData24782950__1.csv,csvData25441565__3.csv,DRtg,DRtg
csvData24782950__1.csv,csvData28140999.csv,DRtg,DRtg
csvData24782950__1.csv,csvData19970342__2.csv,DRtg,DRtg
csvData24782950__1.csv,csvData27076882.csv,DRtg,DRtg
csvData24782950__1.csv,csvData7410840.csv,DRtg,DRtg
csvData24782950__1.csv,csvData18680983.csv,DRtg,DRtg
csvData25450714__17.csv,csvData27788332.csv,Player,Player
csvData25450714__17.csv,csvData13257636.csv,Player,Player
csvData25450714__17.csv,csvData20535739__15.csv,Player,Player
csvData25450714__17.csv,csvData8366502.csv,Player,Player
csvData25450714__17.csv,csvData29346752__7.csv,Player,Player
csvData25450714__17.csv,csvData7569802.csv,Player,Player
csvData25450714__17.csv,csvData16736013.csv,Player,Player
csvData25450714__17.csv,csvData2404013.csv,Player,Player
csvData25450714__17.csv,csvData14833792__0.csv,Player,Player
csvData25450714__17.csv,csvData17302070__4.csv,Player,Player
csvData7259418__0.csv,csvData1229024.csv,AST%,AST%
csvData7259418__0.csv,csvData25582983.csv,AST%,AST%
csvData7259418__0.csv,csvData19671612.csv,AST%,AST%
csvData7259418__0.csv,csvData25322806__3.csv,AST%,AST%
csvData7259418__0.csv,csvData28510578.csv,AST%,AST%
csvData7259418__0.csv,csvData15612427.csv,AST%,AST%
csvData7259418__0.csv,csvData25441565__3.csv,AST%,AST%
csvData7259418__0.csv,csvData28140999.csv,AST%,AST%
csvData7259418__0.csv,csvData19970342__2.csv,AST%,AST%
csvData7259418__0.csv,csvData1229024.csv,TRB%,TRB%
csvData7259418__0.csv,csvData25582983.csv,TRB%,TRB%
csvData7259418__0.csv,csvData19671612.csv,TRB%,TRB%
csvData7259418__0.csv,csvData28510578.csv,TRB%,TRB%
csvData7259418__0.csv,csvData15612427.csv,TRB%,TRB%
csvData7259418__0.csv,csvData26655046__0.csv,TRB%,TRB%
csvData7259418__0.csv,csvData1229024.csv,GmSc,GmSc
csvData7259418__0.csv,csvData25582983.csv,GmSc,GmSc
csvData7259418__0.csv,csvData19671612.csv,GmSc,GmSc
csvData7259418__0.csv,csvData28510578.csv,GmSc,GmSc
csvData7259418__0.csv,csvData15612427.csv,GmSc,GmSc
csvData7259418__0.csv,csvData28140999.csv,GmSc,GmSc
csvData7259418__0.csv,csvData27076882.csv,GmSc,GmSc
csvData7259418__0.csv,csvData14248779__1.csv,GmSc,GmSc
csvData7259418__0.csv,csvData18680983.csv,GmSc,GmSc
csvData7259418__0.csv,csvData8963593.csv,GmSc,GmSc
csvData6917053__0.csv,csvData17302070__13.csv,POS,POS
csvData6917053__0.csv,csvData21286196__7.csv,POS,POS
csvData6917053__0.csv,csvData6393240.csv,POS,POS
csvData6917053__0.csv,csvData20018297.csv,POS,POS
csvData6917053__0.csv,csvData3250957.csv,POS,POS
csvData6917053__0.csv,csvData10027553__2.csv,POS,POS
csvData6917053__0.csv,csvData27987124__1.csv,POS,POS
csvData6917053__0.csv,csvData398599.csv,POS,POS
csvData25437325__1.csv,csvData15745723__5.csv,OPS,OPS
csvData25437325__1.csv,csvData21286196__7.csv,OPS,OPS
csvData25437325__1.csv,csvData13638124__3.csv,OPS,OPS
csvData25437325__1.csv,csvData20018297.csv,OPS,OPS
csvData25437325__1.csv,csvData1682484.csv,OPS,OPS
csvData25437325__1.csv,csvData1643145.csv,OPS,OPS
csvData25437325__1.csv,csvData2877720__3.csv,OPS,OPS
csvData25437325__1.csv,csvData17302070__13.csv,OPS,OPS
csvData25437325__1.csv,csvData27987124__1.csv,OPS,OPS
csvData25437325__1.csv,csvData398599.csv,OPS,OPS
csvData25437325__1.csv,csvData8386672.csv,OPS,OPS
csvData20099586__3.csv,csvData17302070__13.csv,POS,POS
csvData20099586__3.csv,csvData21286196__7.csv,POS,POS
csvData20099586__3.csv,csvData6393240.csv,POS,POS
csvData20099586__3.csv,csvData20018297.csv,POS,POS
csvData20099586__3.csv,csvData3250957.csv,POS,POS
csvData20099586__3.csv,csvData10027553__2.csv,POS,POS
csvData20099586__3.csv,csvData27987124__1.csv,POS,POS
csvData20099586__3.csv,csvData398599.csv,POS,POS
csvData21084464__2.csv,csvData27788332.csv,Player,Player
csvData21084464__2.csv,csvData13257636.csv,Player,Player
csvData21084464__2.csv,csvData20535739__15.csv,Player,Player
csvData21084464__2.csv,csvData8366502.csv,Player,Player
csvData21084464__2.csv,csvData29346752__7.csv,Player,Player
csvData21084464__2.csv,csvData7569802.csv,Player,Player
csvData21084464__2.csv,csvData16736013.csv,Player,Player
csvData14780613__2.csv,csvData1229024.csv,ORB%,ORB%
csvData14780613__2.csv,csvData25582983.csv,ORB%,ORB%
csvData14780613__2.csv,csvData19671612.csv,ORB%,ORB%
csvData14780613__2.csv,csvData25322806__3.csv,ORB%,ORB%
csvData14780613__2.csv,csvData28510578.csv,ORB%,ORB%
csvData14780613__2.csv,csvData15612427.csv,ORB%,ORB%
csvData14780613__2.csv,csvData26655046__0.csv,ORB%,ORB%
csvData14780613__2.csv,csvData1229024.csv,USG%,USG%
csvData14780613__2.csv,csvData25582983.csv,USG%,USG%
csvData14780613__2.csv,csvData19671612.csv,USG%,USG%
csvData14780613__2.csv,csvData28510578.csv,USG%,USG%
csvData14780613__2.csv,csvData15612427.csv,USG%,USG%
csvData14780613__2.csv,csvData26655046__0.csv,USG%,USG%
csvData14780613__2.csv,csvData28140999.csv,USG%,USG%
csvData14780613__2.csv,csvData19970342__2.csv,USG%,USG%
csvData14780613__2.csv,csvData27076882.csv,USG%,USG%
csvData14780613__2.csv,csvData7410840.csv,USG%,USG%
csvData14780613__2.csv,csvData22418917__5.csv,USG%,USG%
csvData10025189__3.csv,csvData17302070__13.csv,POS,POS
csvData10025189__3.csv,csvData21286196__7.csv,POS,POS
csvData10025189__3.csv,csvData6393240.csv,POS,POS
csvData10025189__3.csv,csvData20018297.csv,POS,POS
csvData10025189__3.csv,csvData3250957.csv,POS,POS
csvData10025189__3.csv,csvData10027553__2.csv,POS,POS
csvData10025189__3.csv,csvData27987124__1.csv,POS,POS
csvData10025189__3.csv,csvData398599.csv,POS,POS
csvData10025189__3.csv,csvData5124506__2.csv,POS,POS
csvData10025189__3.csv,csvData13357251.csv,POS,POS
csvData10025189__3.csv,csvData13292203__5.csv,POS,POS
csvData22475593__2.csv,csvData1229024.csv,AST%,AST%
csvData22475593__2.csv,csvData25582983.csv,AST%,AST%
csvData22475593__2.csv,csvData19671612.csv,AST%,AST%
csvData22475593__2.csv,csvData25322806__3.csv,AST%,AST%
csvData22475593__2.csv,csvData28510578.csv,AST%,AST%
csvData22475593__2.csv,csvData15612427.csv,AST%,AST%
csvData22475593__2.csv,csvData25441565__3.csv,AST%,AST%
csvData22475593__2.csv,csvData1229024.csv,Opp,Opp
csvData22475593__2.csv,csvData1594369.csv,Opp,Opp
csvData22475593__2.csv,csvData25582983.csv,Opp,Opp
csvData22475593__2.csv,csvData24162010.csv,Opp,Opp
csvData22475593__2.csv,csvData19671612.csv,Opp,Opp
csvData22475593__2.csv,csvData28510578.csv,Opp,Opp
csvData22475593__2.csv,csvData15612427.csv,Opp,Opp
csvData17302070__7.csv,csvData8386672.csv,SLG,SLG
csvData17302070__7.csv,csvData16773669__3.csv,SLG,SLG
csvData17302070__7.csv,csvData14440858.csv,SLG,SLG
csvData17302070__7.csv,csvData2404013__6.csv,SLG,SLG
csvData17302070__7.csv,csvData1451552.csv,SLG,SLG
csvData17302070__7.csv,csvData2720747.csv,SLG,SLG
csvData17302070__7.csv,csvData27788332.csv,Player,Player
csvData17302070__7.csv,csvData13257636.csv,Player,Player
csvData17302070__7.csv,csvData20535739__15.csv,Player,Player
csvData17302070__7.csv,csvData8366502.csv,Player,Player
csvData17302070__7.csv,csvData29346752__7.csv,Player,Player
csvData17302070__7.csv,csvData7569802.csv,Player,Player
csvData17302070__7.csv,csvData16736013.csv,Player,Player
csvData17302070__7.csv,csvData2404013.csv,Player,Player
csvData17302070__7.csv,csvData14833792__0.csv,Player,Player
csvData17302070__7.csv,csvData17302070__4.csv,Player,Player
csvData17302070__7.csv,csvData22490883.csv,Player,Player
csvData27987124__0.csv,csvData8386672.csv,SLG,SLG
csvData27987124__0.csv,csvData16773669__3.csv,SLG,SLG
csvData27987124__0.csv,csvData14440858.csv,SLG,SLG
csvData27987124__0.csv,csvData2404013__6.csv,SLG,SLG
csvData27987124__0.csv,csvData1451552.csv,SLG,SLG
csvData27987124__0.csv,csvData2720747.csv,SLG,SLG
csvData27987124__0.csv,csvData15460876.csv,SLG,SLG
csvData27987124__0.csv,csvData14178319.csv,SLG,SLG
csvData27987124__0.csv,csvData16641890.csv,SLG,SLG
csvData1102081__10.csv,csvData8386672.csv,RBI,RBI
csvData1102081__10.csv,csvData16773669__3.csv,RBI,RBI
csvData1102081__10.csv,csvData1451552.csv,RBI,RBI
csvData1102081__10.csv,csvData2720747.csv,RBI,RBI
csvData1102081__10.csv,csvData15460876.csv,RBI,RBI
csvData1102081__10.csv,csvData14178319.csv,RBI,RBI
csvData1102081__10.csv,csvData16641890.csv,RBI,RBI
csvData1102081__10.csv,csvData19553885__1.csv,RBI,RBI
csvData11387111__5.csv,csvData1229024.csv,eFG%,eFG%
csvData11387111__5.csv,csvData25582983.csv,eFG%,eFG%
csvData11387111__5.csv,csvData19671612.csv,eFG%,eFG%
csvData11387111__5.csv,csvData28510578.csv,eFG%,eFG%
csvData11387111__5.csv,csvData15612427.csv,eFG%,eFG%
csvData11387111__5.csv,csvData28140999.csv,eFG%,eFG%
csvData11387111__5.csv,csvData29550739.csv,Age,Age
csvData11387111__5.csv,csvData7738018.csv,Age,Age
csvData11387111__5.csv,csvData13257636.csv,Age,Age
csvData11387111__5.csv,csvData8963593.csv,Age,Age
csvData11387111__5.csv,csvData3183070.csv,Age,Age
csvData11387111__5.csv,csvData24958008.csv,Age,Age
csvData11387111__5.csv,csvData3577145.csv,Age,Age
csvData11387111__5.csv,csvData25752659.csv,Age,Age
csvData11387111__5.csv,csvData23381214.csv,Age,Age
csvData20099586__3.csv,csvData29550739.csv,Team,Team
csvData20099586__3.csv,csvData8908880.csv,Team,Team
csvData20099586__3.csv,csvData11184794.csv,Team,Team
csvData20099586__3.csv,csvData9739809__1.csv,Team,Team
csvData20099586__3.csv,csvData20535739__15.csv,Team,Team
csvData20099586__3.csv,csvData12703809.csv,Team,Team
csvData20099586__3.csv,csvData8366502.csv,Team,Team
csvData20099586__3.csv,csvData16641890.csv,Team,Team
csvData21647644__7.csv,csvData29550739.csv,AVG,AVG
csvData21647644__7.csv,csvData8386672.csv,AVG,AVG
csvData21647644__7.csv,csvData14440858.csv,AVG,AVG
csvData21647644__7.csv,csvData2720747.csv,AVG,AVG
csvData21647644__7.csv,csvData15460876.csv,AVG,AVG
csvData21647644__7.csv,csvData14178319.csv,AVG,AVG
csvData21647644__7.csv,csvData16641890.csv,AVG,AVG
csvData21647644__7.csv,csvData19553885__1.csv,AVG,AVG
csvData21647644__7.csv,csvData21420417.csv,AVG,AVG
csvData21647644__7.csv,csvData29346752__7.csv,AVG,AVG
csvData21647644__7.csv,csvData24958008.csv,AVG,AVG
csvData158232__2.csv,csvData11165008.csv,a/s,a/s
csvData158232__2.csv,csvData9613851.csv,a/s,a/s
csvData158232__2.csv,csvData28450542.csv,a/s,a/s
csvData158232__2.csv,csvData158232__2.csv,a/s,a/s
csvData158232__2.csv,csvData7464289.csv,a/s,a/s
csvData158232__2.csv,csvData17513912.csv,a/s,a/s
csvData158232__2.csv,csvData3653270__1.csv,a/s,a/s
csvData158232__2.csv,csvData19996134.csv,a/s,a/s
csvData158232__2.csv,csvData158232__3.csv,a/s,a/s
csvData18493125__14.csv,csvData27788332.csv,Player,Player
csvData18493125__14.csv,csvData13257636.csv,Player,Player
csvData18493125__14.csv,csvData20535739__15.csv,Player,Player
csvData18493125__14.csv,csvData8366502.csv,Player,Player
csvData18493125__14.csv,csvData29346752__7.csv,Player,Player
csvData18493125__14.csv,csvData7569802.csv,Player,Player
csvData18493125__14.csv,csvData16736013.csv,Player,Player
csvData18493125__14.csv,csvData2404013.csv,Player,Player
csvData18493125__14.csv,csvData14833792__0.csv,Player,Player
csvData19114693__14.csv,csvData19114693__4.csv,TOI/G,TOI/G
csvData19114693__14.csv,csvData19114693__10.csv,TOI/G,TOI/G
csvData19114693__14.csv,csvData19114693__0.csv,TOI/G,TOI/G
csvData19114693__14.csv,csvData19114693__14.csv,TOI/G,TOI/G
csvData19114693__14.csv,csvData19114693__12.csv,TOI/G,TOI/G
csvData19114693__14.csv,csvData19114693__2.csv,TOI/G,TOI/G
csvData19114693__14.csv,csvData19114693__8.csv,TOI/G,TOI/G
csvData19114693__14.csv,csvData19114693__13.csv,TOI/G,TOI/G
csvData19114693__14.csv,csvData19114693__3.csv,TOI/G,TOI/G
csvData19114693__14.csv,csvData19114693__7.csv,TOI/G,TOI/G
csvData3726343__8.csv,csvData29550739.csv,Team,Team
csvData3726343__8.csv,csvData8908880.csv,Team,Team
csvData3726343__8.csv,csvData11184794.csv,Team,Team
csvData3726343__8.csv,csvData9739809__1.csv,Team,Team
csvData3726343__8.csv,csvData20535739__15.csv,Team,Team
csvData3726343__8.csv,csvData12703809.csv,Team,Team
csvData3726343__8.csv,csvData8366502.csv,Team,Team
csvData3726343__8.csv,csvData16641890.csv,Team,Team
csvData3726343__8.csv,csvData20075499__5.csv,Team,Team
csvData3726343__8.csv,csvData145308.csv,Team,Team
csvData3726343__8.csv,csvData21420417.csv,Team,Team
csvData4823585__8.csv,csvData17302070__13.csv,POS,POS
csvData4823585__8.csv,csvData21286196__7.csv,POS,POS
csvData4823585__8.csv,csvData6393240.csv,POS,POS
csvData4823585__8.csv,csvData20018297.csv,POS,POS
csvData4823585__8.csv,csvData3250957.csv,POS,POS
csvData4823585__8.csv,csvData10027553__2.csv,POS,POS
