source,compare,col_iguais,col_diferentes,col_dificuldade
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__11.csv,5,26,0.8387096774193549
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__3.csv,4,27,0.8709677419354839
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__12.csv,5,26,0.8387096774193549
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__14.csv,5,26,0.8387096774193549
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__5.csv,5,27,0.84375
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__7.csv,5,27,0.84375
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__10.csv,5,26,0.8387096774193549
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__4.csv,4,27,0.8709677419354839
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__2.csv,4,27,0.8709677419354839
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__1.csv,4,27,0.8709677419354839
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000002993.csv,3,80,0.963855421686747
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__9.csv,5,27,0.84375
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__0.csv,4,27,0.8709677419354839
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__13.csv,5,26,0.8387096774193549
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__19.csv,3,32,0.9142857142857143
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__17.csv,3,32,0.9142857142857143
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__18.csv,3,32,0.9142857142857143
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__8.csv,5,27,0.84375
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__6.csv,5,27,0.84375
CAN_CSV0000000000005486.csv,CAN_CSV0000000000001025.csv,11,7,0.3888888888888889
CAN_CSV0000000000005486.csv,CAN_CSV0000000000013009.csv,10,5,0.3333333333333333
CAN_CSV0000000000005486.csv,CAN_CSV0000000000001114.csv,10,7,0.4117647058823529
CAN_CSV0000000000005486.csv,CAN_CSV0000000000015768.csv,10,7,0.4117647058823529
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000761.csv,10,7,0.4117647058823529
CAN_CSV0000000000005486.csv,CAN_CSV0000000000013123.csv,10,6,0.375
CAN_CSV0000000000005486.csv,CAN_CSV0000000000027308.csv,10,7,0.4117647058823529
CAN_CSV0000000000005486.csv,CAN_CSV0000000000012842.csv,11,5,0.3125
CAN_CSV0000000000005486.csv,CAN_CSV0000000000013763.csv,10,8,0.4444444444444444
CAN_CSV0000000000005486.csv,CAN_CSV0000000000001229.csv,11,7,0.3888888888888889
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000828.csv,9,6,0.4
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000676.csv,10,9,0.47368421052631576
CAN_CSV0000000000005486.csv,CAN_CSV0000000000012889.csv,11,6,0.35294117647058826
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000984.csv,11,6,0.35294117647058826
CAN_CSV0000000000005486.csv,CAN_CSV0000000000001071.csv,10,7,0.4117647058823529
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000660.csv,11,6,0.35294117647058826
CAN_CSV0000000000005486.csv,CAN_CSV0000000000013712.csv,10,6,0.375
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000857.csv,10,7,0.4117647058823529
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000701.csv,11,4,0.26666666666666666
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001833.csv,6,6,0.5
CAN_CSV0000000000019383.csv,CAN_CSV0000000000012307.csv,6,6,0.5
CAN_CSV0000000000019383.csv,CAN_CSV0000000000023493.csv,6,6,0.5
CAN_CSV0000000000019383.csv,CAN_CSV0000000000010609.csv,6,6,0.5
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001834.csv,6,6,0.5
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001836.csv,6,6,0.5
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001837.csv,6,6,0.5
CAN_CSV0000000000019383.csv,CAN_CSV0000000000010633.csv,6,6,0.5
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001835.csv,6,6,0.5
CAN_CSV0000000000019383.csv,CAN_CSV0000000000010190.csv,6,6,0.5
CAN_CSV0000000000019383.csv,CAN_CSV0000000000010610.csv,6,6,0.5
CAN_CSV0000000000019383.csv,CAN_CSV0000000000015861.csv,6,5,0.45454545454545453
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001830.csv,6,6,0.5
CAN_CSV0000000000016797.csv,CAN_CSV0000000000002832.csv,9,2,0.18181818181818182
CAN_CSV0000000000016797.csv,CAN_CSV0000000000026144.csv,7,5,0.4166666666666667
CAN_CSV0000000000016797.csv,CAN_CSV0000000000020548.csv,9,2,0.18181818181818182
CAN_CSV0000000000016797.csv,CAN_CSV0000000000023098.csv,8,3,0.2727272727272727
CAN_CSV0000000000016797.csv,CAN_CSV0000000000002128.csv,5,10,0.6666666666666666
CAN_CSV0000000000005930.csv,CAN_CSV0000000000001025.csv,12,6,0.3333333333333333
CAN_CSV0000000000005930.csv,CAN_CSV0000000000013009.csv,11,4,0.26666666666666666
CAN_CSV0000000000005930.csv,CAN_CSV0000000000001114.csv,11,6,0.35294117647058826
CAN_CSV0000000000005930.csv,CAN_CSV0000000000015768.csv,11,6,0.35294117647058826
CAN_CSV0000000000005930.csv,CAN_CSV0000000000000761.csv,11,6,0.35294117647058826
CAN_CSV0000000000005930.csv,CAN_CSV0000000000013123.csv,11,5,0.3125
CAN_CSV0000000000005930.csv,CAN_CSV0000000000027308.csv,11,6,0.35294117647058826
CAN_CSV0000000000005930.csv,CAN_CSV0000000000012842.csv,11,6,0.35294117647058826
CAN_CSV0000000000005930.csv,CAN_CSV0000000000013763.csv,11,7,0.3888888888888889
CAN_CSV0000000000005930.csv,CAN_CSV0000000000001229.csv,10,10,0.5
CAN_CSV0000000000005930.csv,CAN_CSV0000000000000828.csv,10,5,0.3333333333333333
CAN_CSV0000000000005930.csv,CAN_CSV0000000000000676.csv,11,8,0.42105263157894735
CAN_CSV0000000000005930.csv,CAN_CSV0000000000012889.csv,11,7,0.3888888888888889
CAN_CSV0000000000005930.csv,CAN_CSV0000000000000984.csv,11,7,0.3888888888888889
CAN_CSV0000000000005930.csv,CAN_CSV0000000000001071.csv,11,6,0.35294117647058826
CAN_CSV0000000000005930.csv,CAN_CSV0000000000000660.csv,10,9,0.47368421052631576
CAN_CSV0000000000005930.csv,CAN_CSV0000000000013712.csv,11,5,0.3125
CAN_CSV0000000000004711.csv,CAN_CSV0000000000001025.csv,11,8,0.42105263157894735
CAN_CSV0000000000004711.csv,CAN_CSV0000000000013009.csv,11,4,0.26666666666666666
CAN_CSV0000000000004711.csv,CAN_CSV0000000000001114.csv,11,6,0.35294117647058826
CAN_CSV0000000000004711.csv,CAN_CSV0000000000015768.csv,11,6,0.35294117647058826
CAN_CSV0000000000004711.csv,CAN_CSV0000000000000761.csv,11,6,0.35294117647058826
CAN_CSV0000000000004711.csv,CAN_CSV0000000000013123.csv,11,5,0.3125
CAN_CSV0000000000004711.csv,CAN_CSV0000000000027308.csv,11,6,0.35294117647058826
CAN_CSV0000000000004711.csv,CAN_CSV0000000000012842.csv,11,6,0.35294117647058826
CAN_CSV0000000000004711.csv,CAN_CSV0000000000013763.csv,11,7,0.3888888888888889
CAN_CSV0000000000004711.csv,CAN_CSV0000000000001229.csv,10,10,0.5
CAN_CSV0000000000004711.csv,CAN_CSV0000000000000828.csv,10,5,0.3333333333333333
CAN_CSV0000000000004711.csv,CAN_CSV0000000000000676.csv,11,8,0.42105263157894735
CAN_CSV0000000000004711.csv,CAN_CSV0000000000012889.csv,11,7,0.3888888888888889
CAN_CSV0000000000004711.csv,CAN_CSV0000000000000984.csv,10,9,0.47368421052631576
CAN_CSV0000000000004711.csv,CAN_CSV0000000000001071.csv,11,6,0.35294117647058826
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014578.csv,4,28,0.875
CAN_CSV0000000000002323.csv,CAN_CSV0000000000001289.csv,4,27,0.8709677419354839
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014562.csv,4,20,0.8333333333333334
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014617.csv,4,18,0.8181818181818182
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014567.csv,4,27,0.8709677419354839
CAN_CSV0000000000002323.csv,CAN_CSV0000000000000478.csv,4,26,0.8666666666666667
CAN_CSV0000000000002323.csv,CAN_CSV0000000000027440.csv,4,41,0.9111111111111111
CAN_CSV0000000000002323.csv,CAN_CSV0000000000027440__0.csv,2,16,0.8888888888888888
CAN_CSV0000000000002323.csv,CAN_CSV0000000000027430.csv,4,23,0.8518518518518519
CAN_CSV0000000000002323.csv,CAN_CSV0000000000002325.csv,4,19,0.8260869565217391
CAN_CSV0000000000002323.csv,CAN_CSV0000000000027440__9.csv,3,23,0.8846153846153846
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014565.csv,4,16,0.8
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014612.csv,4,17,0.8095238095238095
CAN_CSV0000000000002323.csv,CAN_CSV0000000000001294__0.csv,3,16,0.8421052631578947
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014594.csv,4,22,0.8461538461538461
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014595.csv,4,22,0.8461538461538461
CAN_CSV0000000000002323.csv,CAN_CSV0000000000001260.csv,4,20,0.8333333333333334
CAN_CSV0000000000002323.csv,CAN_CSV0000000000001285.csv,4,22,0.8461538461538461
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001289.csv,8,24,0.75
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014562.csv,5,23,0.8214285714285714
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014617.csv,6,19,0.76
CAN_CSV0000000000027430.csv,CAN_CSV0000000000027440.csv,8,38,0.8260869565217391
CAN_CSV0000000000027430.csv,CAN_CSV0000000000027440__0.csv,4,17,0.8095238095238095
CAN_CSV0000000000027430.csv,CAN_CSV0000000000002325.csv,6,20,0.7692307692307693
CAN_CSV0000000000027430.csv,CAN_CSV0000000000027440__6.csv,3,29,0.90625
CAN_CSV0000000000027430.csv,CAN_CSV0000000000027440__9.csv,5,24,0.8275862068965517
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014565.csv,5,19,0.7916666666666666
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014612.csv,7,16,0.6956521739130435
CAN_CSV0000000000027430.csv,CAN_CSV0000000000027440__2.csv,4,17,0.8095238095238095
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014594.csv,5,25,0.8333333333333334
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014595.csv,5,25,0.8333333333333334
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001260.csv,5,23,0.8214285714285714
CAN_CSV0000000000027430.csv,CAN_CSV0000000000027440__8.csv,5,24,0.8275862068965517
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014578.csv,4,33,0.8918918918918919
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014567.csv,4,32,0.8888888888888888
CAN_CSV0000000000027430.csv,CAN_CSV0000000000000478.csv,4,31,0.8857142857142857
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001294__0.csv,4,19,0.8260869565217391
CAN_CSV0000000000027430.csv,CAN_CSV0000000000002323.csv,4,23,0.8518518518518519
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001294__5.csv,2,22,0.9166666666666666
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001294__2.csv,4,19,0.8260869565217391
CAN_CSV0000000000027430.csv,CAN_CSV0000000000027440__10.csv,5,24,0.8275862068965517
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001294__1.csv,4,19,0.8260869565217391
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001294.csv,7,24,0.7741935483870968
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001293.csv,9,13,0.5909090909090909
CAN_CSV0000000000005318.csv,CAN_CSV0000000000013009.csv,11,2,0.15384615384615385
CAN_CSV0000000000005318.csv,CAN_CSV0000000000001114.csv,11,4,0.26666666666666666
CAN_CSV0000000000005318.csv,CAN_CSV0000000000015768.csv,11,4,0.26666666666666666
CAN_CSV0000000000005318.csv,CAN_CSV0000000000000761.csv,11,4,0.26666666666666666
CAN_CSV0000000000005318.csv,CAN_CSV0000000000013123.csv,11,3,0.21428571428571427
CAN_CSV0000000000005318.csv,CAN_CSV0000000000027308.csv,11,4,0.26666666666666666
CAN_CSV0000000000005318.csv,CAN_CSV0000000000012842.csv,11,4,0.26666666666666666
CAN_CSV0000000000005318.csv,CAN_CSV0000000000013763.csv,11,5,0.3125
CAN_CSV0000000000005318.csv,CAN_CSV0000000000001229.csv,10,8,0.4444444444444444
CAN_CSV0000000000005318.csv,CAN_CSV0000000000000828.csv,10,3,0.23076923076923078
CAN_CSV0000000000005318.csv,CAN_CSV0000000000000676.csv,11,6,0.35294117647058826
CAN_CSV0000000000005318.csv,CAN_CSV0000000000012889.csv,11,5,0.3125
CAN_CSV0000000000005318.csv,CAN_CSV0000000000000984.csv,11,5,0.3125
CAN_CSV0000000000005318.csv,CAN_CSV0000000000001071.csv,11,4,0.26666666666666666
CAN_CSV0000000000005318.csv,CAN_CSV0000000000000660.csv,10,7,0.4117647058823529
CAN_CSV0000000000005318.csv,CAN_CSV0000000000013712.csv,11,3,0.21428571428571427
CAN_CSV0000000000001242.csv,CAN_CSV0000000000001025.csv,11,8,0.42105263157894735
CAN_CSV0000000000001242.csv,CAN_CSV0000000000013009.csv,10,6,0.375
CAN_CSV0000000000001242.csv,CAN_CSV0000000000001114.csv,11,6,0.35294117647058826
CAN_CSV0000000000001242.csv,CAN_CSV0000000000015768.csv,10,8,0.4444444444444444
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000761.csv,10,8,0.4444444444444444
CAN_CSV0000000000001242.csv,CAN_CSV0000000000013123.csv,10,7,0.4117647058823529
CAN_CSV0000000000001242.csv,CAN_CSV0000000000027308.csv,10,8,0.4444444444444444
CAN_CSV0000000000001242.csv,CAN_CSV0000000000012842.csv,11,6,0.35294117647058826
CAN_CSV0000000000001242.csv,CAN_CSV0000000000013763.csv,10,9,0.47368421052631576
CAN_CSV0000000000001242.csv,CAN_CSV0000000000001229.csv,11,8,0.42105263157894735
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000828.csv,9,7,0.4375
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000676.csv,10,10,0.5
CAN_CSV0000000000001242.csv,CAN_CSV0000000000012889.csv,11,7,0.3888888888888889
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000984.csv,11,7,0.3888888888888889
CAN_CSV0000000000001242.csv,CAN_CSV0000000000001071.csv,10,8,0.4444444444444444
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000660.csv,11,7,0.3888888888888889
CAN_CSV0000000000001242.csv,CAN_CSV0000000000013712.csv,10,7,0.4117647058823529
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000857.csv,10,8,0.4444444444444444
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000701.csv,11,5,0.3125
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000845.csv,10,8,0.4444444444444444
CAN_CSV0000000000005744.csv,CAN_CSV0000000000001025.csv,10,7,0.4117647058823529
CAN_CSV0000000000005744.csv,CAN_CSV0000000000013009.csv,10,3,0.23076923076923078
CAN_CSV0000000000005744.csv,CAN_CSV0000000000001114.csv,10,5,0.3333333333333333
CAN_CSV0000000000005744.csv,CAN_CSV0000000000015768.csv,10,5,0.3333333333333333
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000761.csv,10,5,0.3333333333333333
CAN_CSV0000000000005744.csv,CAN_CSV0000000000013123.csv,10,4,0.2857142857142857
CAN_CSV0000000000005744.csv,CAN_CSV0000000000027308.csv,10,5,0.3333333333333333
CAN_CSV0000000000005744.csv,CAN_CSV0000000000012842.csv,10,5,0.3333333333333333
CAN_CSV0000000000005744.csv,CAN_CSV0000000000013763.csv,10,6,0.375
CAN_CSV0000000000005744.csv,CAN_CSV0000000000001229.csv,9,9,0.5
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000676.csv,10,7,0.4117647058823529
CAN_CSV0000000000005744.csv,CAN_CSV0000000000012889.csv,10,6,0.375
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000984.csv,9,8,0.47058823529411764
CAN_CSV0000000000005744.csv,CAN_CSV0000000000001071.csv,10,5,0.3333333333333333
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000660.csv,9,8,0.47058823529411764
CAN_CSV0000000000005744.csv,CAN_CSV0000000000013712.csv,10,4,0.2857142857142857
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000857.csv,10,5,0.3333333333333333
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000701.csv,9,6,0.4
CAN_CSV0000000000005744.csv,CAN_CSV0000000000005770.csv,10,2,0.16666666666666666
CAN_CSV0000000000010564.csv,CAN_CSV0000000000021930.csv,5,5,0.5
CAN_CSV0000000000010564.csv,CAN_CSV0000000000003463.csv,4,3,0.42857142857142855
CAN_CSV0000000000010564.csv,CAN_CSV0000000000007906.csv,5,7,0.5833333333333334
CAN_CSV0000000000010564.csv,CAN_CSV0000000000017078.csv,5,2,0.2857142857142857
CAN_CSV0000000000010564.csv,CAN_CSV0000000000016713.csv,4,8,0.6666666666666666
CAN_CSV0000000000010564.csv,CAN_CSV0000000000021111.csv,5,2,0.2857142857142857
CAN_CSV0000000000010564.csv,CAN_CSV0000000000023461.csv,5,5,0.5
CAN_CSV0000000000010564.csv,CAN_CSV0000000000008520.csv,1,55,0.9821428571428571
CAN_CSV0000000000013946.csv,CAN_CSV0000000000001025.csv,11,9,0.45
CAN_CSV0000000000013946.csv,CAN_CSV0000000000013009.csv,11,5,0.3125
CAN_CSV0000000000013946.csv,CAN_CSV0000000000001114.csv,11,7,0.3888888888888889
CAN_CSV0000000000013946.csv,CAN_CSV0000000000015768.csv,11,7,0.3888888888888889
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000761.csv,11,7,0.3888888888888889
CAN_CSV0000000000013946.csv,CAN_CSV0000000000013123.csv,11,6,0.35294117647058826
CAN_CSV0000000000013946.csv,CAN_CSV0000000000027308.csv,11,7,0.3888888888888889
CAN_CSV0000000000013946.csv,CAN_CSV0000000000012842.csv,11,7,0.3888888888888889
CAN_CSV0000000000013946.csv,CAN_CSV0000000000013763.csv,11,8,0.42105263157894735
CAN_CSV0000000000013946.csv,CAN_CSV0000000000001229.csv,10,11,0.5238095238095238
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000828.csv,10,6,0.375
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000676.csv,11,9,0.45
CAN_CSV0000000000013946.csv,CAN_CSV0000000000012889.csv,11,8,0.42105263157894735
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000984.csv,10,10,0.5
CAN_CSV0000000000013946.csv,CAN_CSV0000000000001071.csv,11,7,0.3888888888888889
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000660.csv,10,10,0.5
CAN_CSV0000000000013946.csv,CAN_CSV0000000000013712.csv,11,6,0.35294117647058826
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000857.csv,11,7,0.3888888888888889
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000701.csv,10,8,0.4444444444444444
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000845.csv,11,7,0.3888888888888889
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001117.csv,12,4,0.25
CAN_CSV0000000000004700.csv,CAN_CSV0000000000027141.csv,13,5,0.2777777777777778
CAN_CSV0000000000004700.csv,CAN_CSV0000000000015770.csv,13,5,0.2777777777777778
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001114.csv,12,5,0.29411764705882354
CAN_CSV0000000000004700.csv,CAN_CSV0000000000015768.csv,13,3,0.1875
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013599.csv,12,5,0.29411764705882354
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013593.csv,12,5,0.29411764705882354
CAN_CSV0000000000004700.csv,CAN_CSV0000000000027139.csv,13,5,0.2777777777777778
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013508.csv,12,4,0.25
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001159.csv,12,5,0.29411764705882354
CAN_CSV0000000000004700.csv,CAN_CSV0000000000005899.csv,12,5,0.29411764705882354
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013601.csv,12,5,0.29411764705882354
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013131.csv,11,6,0.35294117647058826
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013755.csv,11,5,0.3125
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001025.csv,11,9,0.45
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013009.csv,11,5,0.3125
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000761.csv,11,7,0.3888888888888889
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013123.csv,11,6,0.35294117647058826
CAN_CSV0000000000004700.csv,CAN_CSV0000000000027308.csv,11,7,0.3888888888888889
CAN_CSV0000000000004700.csv,CAN_CSV0000000000012842.csv,11,7,0.3888888888888889
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013763.csv,11,8,0.42105263157894735
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001229.csv,10,11,0.5238095238095238
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000828.csv,10,6,0.375
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000676.csv,11,9,0.45
CAN_CSV0000000000004700.csv,CAN_CSV0000000000012889.csv,11,8,0.42105263157894735
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000984.csv,10,10,0.5
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001071.csv,11,7,0.3888888888888889
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000660.csv,10,10,0.5
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013712.csv,11,6,0.35294117647058826
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000857.csv,11,7,0.3888888888888889
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000701.csv,10,8,0.4444444444444444
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000845.csv,11,7,0.3888888888888889
CAN_CSV0000000000008164.csv,CAN_CSV0000000000008159.csv,7,2,0.2222222222222222
CAN_CSV0000000000008164.csv,CAN_CSV0000000000001314.csv,6,4,0.4
CAN_CSV0000000000015700.csv,CAN_CSV0000000000001025.csv,10,8,0.4444444444444444
CAN_CSV0000000000015700.csv,CAN_CSV0000000000013009.csv,10,4,0.2857142857142857
CAN_CSV0000000000015700.csv,CAN_CSV0000000000001114.csv,10,6,0.375
CAN_CSV0000000000015700.csv,CAN_CSV0000000000015768.csv,10,6,0.375
CAN_CSV0000000000015700.csv,CAN_CSV0000000000000761.csv,11,4,0.26666666666666666
CAN_CSV0000000000015700.csv,CAN_CSV0000000000013123.csv,10,5,0.3333333333333333
CAN_CSV0000000000015700.csv,CAN_CSV0000000000027308.csv,10,6,0.375
CAN_CSV0000000000015700.csv,CAN_CSV0000000000012842.csv,10,6,0.375
CAN_CSV0000000000015700.csv,CAN_CSV0000000000013763.csv,10,7,0.4117647058823529
CAN_CSV0000000000015700.csv,CAN_CSV0000000000001229.csv,10,8,0.4444444444444444
CAN_CSV0000000000015700.csv,CAN_CSV0000000000000828.csv,10,3,0.23076923076923078
CAN_CSV0000000000015700.csv,CAN_CSV0000000000000676.csv,10,8,0.4444444444444444
CAN_CSV0000000000015700.csv,CAN_CSV0000000000012889.csv,10,7,0.4117647058823529
CAN_CSV0000000000015700.csv,CAN_CSV0000000000000984.csv,9,9,0.5
CAN_CSV0000000000015700.csv,CAN_CSV0000000000001071.csv,10,6,0.375
CAN_CSV0000000000015700.csv,CAN_CSV0000000000000660.csv,9,9,0.5
CAN_CSV0000000000015700.csv,CAN_CSV0000000000013712.csv,10,5,0.3333333333333333
CAN_CSV0000000000015700.csv,CAN_CSV0000000000000857.csv,10,6,0.375
CAN_CSV0000000000015700.csv,CAN_CSV0000000000000701.csv,9,7,0.4375
CAN_CSV0000000000015700.csv,CAN_CSV0000000000015731.csv,11,5,0.3125
CAN_CSV0000000000015700.csv,CAN_CSV0000000000005245.csv,11,6,0.35294117647058826
CAN_CSV0000000000015700.csv,CAN_CSV0000000000015703.csv,11,2,0.15384615384615385
CAN_CSV0000000000015700.csv,CAN_CSV0000000000014313.csv,11,4,0.26666666666666666
CAN_CSV0000000000015700.csv,CAN_CSV0000000000013368.csv,10,7,0.4117647058823529
CAN_CSV0000000000015700.csv,CAN_CSV0000000000005882.csv,11,4,0.26666666666666666
CAN_CSV0000000000015700.csv,CAN_CSV0000000000001181.csv,10,6,0.375
CAN_CSV0000000000015700.csv,CAN_CSV0000000000014060.csv,11,5,0.3125
CAN_CSV0000000000015700.csv,CAN_CSV0000000000002297.csv,11,4,0.26666666666666666
